age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
39, Federal-gov,184964, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,>50K
30, Private,298871, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1887,45, Iran,>50K
37, Private,151835, Prof-school,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,>50K
29, Private,67218, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
50, Self-emp-inc,193720, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Greece,>50K
36, Private,337039, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, Black, Male,14344,0,40, England,>50K
45, Private,257609, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
24, Private,243190, Assoc-acdm,12, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Male,8614,0,40, United-States,>50K
27, Private,311446, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,5178,0,40, United-States,>50K
50, Self-emp-inc,123429, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Italy,>50K
45, Local-gov,37306, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,>50K
52, Private,235307, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
36, Private,174717, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States,>50K
43, Private,179866, Bachelors,13, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,>50K
43, Self-emp-inc,147206, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,27828,0,45, United-States,>50K
30, Private,205950, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,>50K
65, Self-emp-inc,208452, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States,>50K
84, Self-emp-inc,172907, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States,>50K
36, Private,297449, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,14084,0,40, United-States,>50K
41, Self-emp-not-inc,153132, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,>50K
36, Private,272950, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,>50K
74, State-gov,88638, Doctorate,16, Never-married, Prof-specialty, Other-relative, White, Female,0,3683,20, United-States,>50K
54, Private,169719, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,3103,0,40, United-States,>50K
